    16 Psyche         1979-06-26 0.9 317.35   2.07  2.762  1.925  14.40   7.770   7.430   6.660 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-06-29 0.9 317.15   2.05  2.757  1.895  13.50   7.800   7.400   6.630 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-05 0.9 316.59   2.01  2.749  1.841  11.60   7.650   7.310   6.580 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-06 0.9 316.48   2.00  2.748  1.833  11.30   7.690   7.320   6.570 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-07 0.9 316.36   1.99  2.747  1.825  11.00   7.710   7.310   6.570 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-09 0.9 316.10   1.98  2.744  1.809  10.30   7.570   7.230   6.510 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-13 0.9 315.53   1.94  2.739  1.781   8.80   7.560   7.240   6.490 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-14 0.9 315.38   1.93  2.737  1.774   8.50   7.570   7.230   6.470 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-15 0.9 315.22   1.92  2.736  1.768   8.10   7.560   7.210   6.460 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-17 0.9 314.89   1.89  2.734  1.756   7.30   7.520   7.190   6.430 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-18 0.9 314.72   1.88  2.732  1.751   6.90   7.520   7.160   6.410 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-19 0.9 314.54   1.87  2.731  1.745   6.50   7.490   7.140   6.390 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-21 0.9 314.18   1.84  2.728  1.736   5.70   7.480   7.040   6.310 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-25 0.9 313.41   1.78  2.723  1.719   4.10   7.350   7.000   6.250 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-29 0.9 312.60   1.72  2.718  1.707   2.40   7.240   6.890   6.160 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-30 0.9 312.40   1.71  2.717  1.704   2.00   7.210   6.890   6.130 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-07-31 0.8 312.19   1.69  2.715  1.702   1.60   7.190   6.840   6.110 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-08-01 0.8 311.98   1.67  2.714  1.700   1.20   7.170   6.760   6.020 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-08-05 0.9 311.14   1.60  2.709  1.695   1.00   7.130   6.740   6.000 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-08-09 0.8 310.33   1.52  2.704  1.695   2.50   7.200   6.800   6.160 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-08-13 0.8 309.51   1.44  2.699  1.698   4.20 -99.999   7.010   6.280 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-08-14 0.8 309.31   1.42  2.698  1.700   4.60   7.390   7.060   6.310 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-08-24 0.8 307.47   1.21  2.685  1.730   8.80   7.540   7.220   6.470 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-08-28 0.7 306.87   1.12  2.681  1.748  10.30   7.600   7.270   6.520 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-08-31 0.7 305.45   2.05  2.677  1.764  11.40   7.630   7.300   6.580 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-09-02 0.8 306.19   1.00  2.674  1.777  12.10   7.740   7.370   6.620 -99.999 -99.999 Lupishko et al. (1982b)     
    16 Psyche         1979-09-07 0.8 305.68   0.89  2.810  1.810  13.80   7.660   7.400   6.650 -99.999 -99.999 Lupishko et al. (1982b)     
    19 Fortuna        1978-08-05 0.9 351.04   2.21  2.202  1.310  16.40   9.070   8.760   8.040 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-08-09 0.9 350.72   2.23  2.196  1.279  14.80   9.050   8.750   8.030 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-08-15 0.9 349.99   2.24  2.187  1.237  12.20   8.880   8.580   7.860 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-08-16 0.9 349.85   2.25  2.186  1.230  11.70   8.900   8.640   7.940 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-08-25 0.9 348.26   2.23  2.173  1.183   7.30   8.680   8.380   7.660 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-08-28 0.9 347.64   2.22  2.169  1.171   5.70   8.670   8.300   7.590 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-08-29 0.9 347.42   2.21  2.168  1.168   5.20   8.570   8.240   7.530 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-03 0.8 346.31   2.18  2.161  1.155   2.60   8.410   8.110   7.400 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-05 0.8 345.84   2.16  2.158  1.151   1.60   8.240   7.950   7.240 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-06 0.8 345.61   2.16  2.157  1.150   1.20   8.380   8.070   7.360 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-09 0.8 344.89   2.12  2.153  1.147   1.40   8.410   8.070   7.350 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-10 0.8 344.66   2.11  2.152  1.146   1.90   8.300   8.010   7.290 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-11 0.8 344.42   2.09  2.150  1.146   2.40   8.440   8.160   7.470 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-12 0.8 344.18   2.08  2.149  1.146   2.90   8.420   8.170   7.460 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-13 0.8 343.95   2.07  2.148  1.146   3.40   8.500   8.210   7.510 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-15 0.8 343.49   2.04  2.145  1.147   4.50 -99.999   8.280   7.540 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-17 0.8 343.03   2.01  2.143  1.150   5.60   8.610   8.270   7.560 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-18 0.8 342.81   1.99  2.142  1.151   6.10   8.530   8.230   7.510 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-21 0.8 342.17   1.94  2.138  1.157   7.70   8.700   8.430   7.710 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-22 0.8 341.96   1.92  2.137  1.159   8.30   8.770   8.490   7.770 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-24 0.8 341.57   1.87  2.134  1.165   9.30   8.770   8.500   7.790 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-09-29 0.7 340.67   1.79  2.129  1.182  11.80   8.770   8.460   7.730 -99.999 -99.999 Lupishko et al. (1981a)     
    19 Fortuna        1978-10-07 0.7 339.61   1.63  2.120  1.221  15.60   9.080   8.790   8.080 -99.999 -99.999 Lupishko et al. (1981a)     
    20 Massalia       1979-08-05 0.9 356.96   0.74  2.549  1.719  16.00   8.640   8.090   7.210 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-08-13 0.9 356.21   0.76  2.538  1.644  13.40   8.430   7.980   7.110 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-08-14 0.9 356.09   0.76  2.537  1.635  13.00   8.430   7.950   7.070 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-08-17 0.9 355.67   0.75  2.533  1.611  11.90   8.430   7.960   7.090 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-08-24 0.8 354.51   0.75  2.523  1.562   9.10   8.330   7.850   6.990 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-08-26 0.9 354.10   0.75  2.520  1.549   8.20   8.290   7.850   6.990 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-08-30 0.9 353.25   0.74  2.514  1.528   6.40   8.230   7.770   6.920 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-01 0.9 352.83   0.74  2.511  1.519   5.50   8.240   7.800   6.940 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-02 0.8 352.60   0.74  2.509  1.515   5.00   8.020   7.660   6.800 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-03 0.9 352.37   0.73  2.508  1.511   4.60   8.180   7.720   6.860 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-04 0.9 352.13   0.73  2.506  1.508   4.10   8.150   7.660   6.810 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-07 0.9 351.41   0.72  2.502  1.498   2.60   8.000   7.540   6.710 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-08 0.9 351.17   0.72  2.501  1.496   2.20   8.000   7.550   6.710 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-09 0.9 350.92   0.72  2.499  1.494   1.70   7.940   7.490   6.650 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-10 0.8 350.76   0.71  2.498  1.492   1.20 -99.999   7.460   6.630 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-16 0.8 349.18   0.69  2.489  1.485   1.80   7.970   7.510   6.670 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-18 0.9 348.66   1.68  2.485  1.485   2.80   8.130   7.650   6.800 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-19 0.9 348.41   0.68  2.484  1.486   3.30   8.140   7.660   6.810 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-21 0.8 347.95   0.67  2.481  1.487   4.30   8.180   7.700   6.870 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-24 0.9 347.21   0.65  2.476  1.492   5.80   8.290   7.800   6.940 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-25 0.9 346.97   0.65  2.475  1.494   6.20   8.230   7.740   6.890 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-26 0.9 346.75   0.64  2.473  1.496   6.70   8.390   7.900   7.040 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-27 0.9 346.52   0.63  2.472  1.499   7.20   8.400   7.940   7.080 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-09-28 0.9 346.30   0.63  2.470  1.502   7.70   8.440   7.950   7.080 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-10-02 0.8 345.48   0.61  2.464  1.515   9.40   8.370   7.840   6.980 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-10-12 0.8 343.78   0.54  2.449  1.566  13.60   8.450   7.990   7.100 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-10-13 0.8 343.65   0.53  2.447  1.572  14.00   8.520   8.030   7.170 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-10-16 0.7 343.29   0.51  2.442  1.591  15.10   8.620   8.140   7.250 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1979-10-22 0.7 342.77   0.47  2.433  1.636  17.20   8.650   8.200   7.300 -99.999 -99.999 Lupishko et al. (1982a)     
    20 Massalia       1998-10-20 0.9  33.59  -0.09  2.257  1.264   2.80 -99.999 -99.999   6.720 -99.999 -99.999 Belskaya et al. (2003)      
    20 Massalia       1998-10-22 0.0  32.63  -0.10  2.255  1.262   2.20 -99.999 -99.999   6.660 -99.999 -99.999 Belskaya et al. (2003)      
    20 Massalia       1998-10-25 0.0  31.88  -0.12  2.251  1.256   0.50 -99.999 -99.999   6.480 -99.999 -99.999 Belskaya et al. (2003)      
    20 Massalia       1998-10-25 0.8  31.66  -0.13  2.249  1.255   0.10 -99.999 -99.999   6.370 -99.999 -99.999 Belskaya et al. (2003)      
    20 Massalia       1998-10-28 0.9  31.58  -0.15  2.245  1.253   1.70 -99.999 -99.999   6.620 -99.999 -99.999 Belskaya et al. (2003)      
    20 Massalia       1998-10-30 0.8  30.39  -0.16  2.242  1.252   2.70 -99.999 -99.999   6.710 -99.999 -99.999 Belskaya et al. (2003)      
    20 Massalia       1998-11-07 0.8  28.46  -0.21  2.230  1.261   7.10 -99.999 -99.999   6.960 -99.999 -99.999 Belskaya et al. (2003)      
    20 Massalia       1998-12-08 0.8  24.59  -0.35  2.187  1.431  20.50 -99.999 -99.999   7.290 -99.999 -99.999 Belskaya et al. (2003)      
    20 Massalia       1998-12-11 0.8  24.62  -0.36  2.183  1.456  21.50 -99.999 -99.999   7.280 -99.999 -99.999 Belskaya et al. (2003)      
    20 Massalia       1999-01-21 0.8  31.94  -0.44  2.135  1.869  27.50 -99.999 -99.999   7.460 -99.999 -99.999 Belskaya et al. (2003)      
    21 Lutetia        1985-10-23 0.8  44.60  -3.70  2.236  1.259   6.40 -99.999 -99.999   7.750 -99.999 -99.999 Lupishko et al. (1987)      
    21 Lutetia        1985-11-04 0.8  41.59  -3.45  2.256  1.265   1.60 -99.999 -99.999   7.410 -99.999 -99.999 Lupishko et al. (1987)      
    21 Lutetia        1985-11-05 0.8  41.34  -3.43  2.258  1.268   1.80 -99.999 -99.999   7.450 -99.999 -99.999 Lupishko et al. (1987)      
    21 Lutetia        1985-11-09 0.7  40.37  -3.32  2.264  1.279   3.40 -99.999 -99.999   7.580 -99.999 -99.999 Lupishko et al. (1987)      
    21 Lutetia        1985-11-18 0.7  38.33  -3.04  2.280  1.321   7.90 -99.999 -99.999   7.870 -99.999 -99.999 Lupishko et al. (1987)      
    21 Lutetia        1986-01-06 0.7  37.01  -1.43  2.367  1.833  22.90 -99.999 -99.999   8.390 -99.999 -99.999 Lupishko et al. (1987)      
    22 Kalliope       1979-05-22 0.9 244.06   1.23  3.206  2.195   0.90   7.560   7.310   6.610 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-05-25 0.8 243.44   1.07  3.206  2.193   0.40   7.480   7.150   6.470 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-05-26 0.8 243.23   1.01  3.206  2.193   0.70   7.460   7.210   6.530 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-05-28 0.8 242.81   0.90  3.206  2.194   1.40   7.560   7.310   6.630 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-05-29 0.8 242.59   0.84  3.206  2.195   1.80   7.600   7.380   6.690 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-06-02 0.8 241.76   0.61  3.206  2.202   3.20   7.700   7.500   6.810 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-06-05 0.8 241.15   0.44  3.205  2.210   4.30 -99.999   7.600   6.860 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-06-06 0.8 240.96   0.39  3.205  2.214   4.60   7.730   7.580   6.890 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-06-14 0.8 239.48  -0.06  3.204  2.250   7.40   7.970   7.700   7.000 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-06-20 0.8 238.51  -0.38  3.204  2.287   9.30   7.950   7.770   7.070 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-06-23 0.8 238.09  -0.54  3.203  2.309  10.20   8.030   7.860   7.130 -99.999 -99.999 Lupishko et al. (1982b)     
    22 Kalliope       1979-06-26 0.7 237.72  -0.69  3.203  2.333  11.00   8.030   7.830   7.140 -99.999 -99.999 Lupishko et al. (1982b)     
    24 Themis         1992-03-28 0.8 188.66   0.55  2.792  1.793   0.21 -99.999   7.786   7.108 -99.999 -99.999 Chernova et al. (1994)      
    24 Themis         1992-04-04 0.9 187.22   0.52  2.798  1.804   2.94 -99.999   8.027   7.354 -99.999 -99.999 Chernova et al. (1994)      
    24 Themis         1992-04-07 0.7 186.66   0.50  2.801  1.813   4.11 -99.999   8.112   7.433 -99.999 -99.999 Chernova et al. (1994)      
    24 Themis         1992-04-08 0.8 186.47   0.50  2.802  1.816   4.56 -99.999   8.125   7.444 -99.999 -99.999 Chernova et al. (1994)      
    24 Themis         1992-04-30 0.8 183.27   0.38  2.823  1.957  12.15 -99.999 -99.999   7.792 -99.999 -99.999 Chernova et al. (1994)      
    29 Amphitrite     1978-08-16 0.9   4.10  -1.28  2.484  1.623  15.20   7.930   7.460   6.620 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-08-25 0.9   3.09  -0.95  2.477  1.553  11.90   7.840   7.360   6.520 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-03 0.9   1.56  -0.57  2.471  1.500   8.10   7.760   7.220   6.380 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-04 0.9   1.37  -0.53  2.470  1.495   7.70   7.650   7.180   6.360 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-05 0.9   1.17  -0.49  2.469  1.491   7.20   7.690   7.190   6.350 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-06 0.9   0.96  -0.44  2.469  1.486   6.80   7.650   7.190   6.360 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-09 0.8   0.34  -0.31  2.467  1.476   5.40   7.580   7.100   6.270 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-10 0.8   0.13  -0.27  2.466  1.472   4.90   7.540   7.070   6.250 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-11 0.8 359.90  -0.22  2.465  1.469   4.40   7.510   7.060   6.230 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-12 0.8 359.68  -0.18  2.464  1.467   3.90   7.470   7.040   6.200 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-15 0.8 358.99  -0.03  2.462  1.460   2.50   7.400   6.900   6.080 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-17 0.9 358.50   0.06  2.461  1.457   1.50   7.320   6.810   5.950 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-18 0.9 358.26   0.11  2.460  1.456   1.00   7.250   6.780   5.960 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-19 0.9 358.02   0.16  2.459  1.455   0.50   7.170   6.690   5.870 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-21 0.9 357.54   0.25  2.458  1.454   0.50   7.160   6.700   5.880 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-22 0.9 357.31   0.30  2.457  1.455   1.00   7.260   6.800   5.970 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-24 0.9 356.83   0.39  2.456  1.455   2.00   7.360   6.910   6.070 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-25 0.9 356.60   0.44  2.455  1.456   2.50   7.370   6.890   6.070 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-27 0.8 356.09   0.54  2.454  1.459   3.50   7.410   6.980   6.160 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-09-29 0.8 355.67   0.62  2.453  1.462   4.50   7.520   7.040   6.200 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-10-07 0.7 354.01   0.97  2.447  1.486   8.20   7.680   7.170   6.400 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-10-08 0.7 353.82   1.01  2.447  1.490   8.60   7.740   7.230   6.390 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-10-12 0.7 353.09   1.17  2.444  1.509  10.40   7.810   7.310   6.470 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-10-17 0.7 352.32   1.37  2.441  1.538  12.50   7.920   7.440   6.580 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-10-31 0.7 351.06   1.85  2.432  1.646  17.40   8.050   7.500   6.640 -99.999 -99.999 Lupishko et al. (1981a)     
    29 Amphitrite     1978-11-22 0.7 352.02   2.40  2.419  1.874  22.30   8.180   7.700   6.840 -99.999 -99.999 Lupishko et al. (1981a)     
    44 Nysa           1987-10-20 0.0  78.02  -5.47  2.188  1.430  21.00 -99.999 -99.999   7.450 -99.999 -99.999 Shevchenko et al. (1992)    
    44 Nysa           1987-10-21 0.0  78.05  -5.50  2.187  1.419  20.70 -99.999 -99.999   7.460 -99.999 -99.999 Shevchenko et al. (1992)    
    44 Nysa           1987-10-28 0.9  78.01  -5.71  2.176  1.343  18.20 -99.999 -99.999   7.380 -99.999 -99.999 Shevchenko et al. (1992)    
    44 Nysa           1987-12-09 0.8  70.45  -5.83  2.125  1.147   4.20 -99.999 -99.999   7.120 -99.999 -99.999 Shevchenko et al. (1992)    
    44 Nysa           1987-12-18 0.8  68.33  -5.54  2.116  1.161   8.70 -99.999 -99.999   7.210 -99.999 -99.999 Shevchenko et al. (1992)    
    44 Nysa           1987-12-23 0.7  67.34  -5.34  2.111  1.177  11.20 -99.999 -99.999   7.290 -99.999 -99.999 Shevchenko et al. (1992)    
    44 Nysa           2005-08-04 0.0 324.47  -0.83  2.737  1.738   4.73 -99.999 -99.999   7.140 -99.999 -99.999 Rosenbush et al. (2009)     
    44 Nysa           2005-08-05 0.0 324.24  -0.85  2.736  1.735   4.30 -99.999 -99.999   7.120 -99.999 -99.999 Rosenbush et al. (2009)     
    44 Nysa           2005-08-06 0.9 323.79  -0.89  2.734  1.729   3.47 -99.999   7.787   7.085   6.709 -99.999 Rosenbush et al. (2009)     
    44 Nysa           2005-08-07 0.9 323.56  -0.91  2.734  1.726   3.04 -99.999 -99.999   7.079 -99.999 -99.999 Rosenbush et al. (2009)     
    44 Nysa           2005-08-08 0.9 323.32  -0.93  2.733  1.724   2.60 -99.999   7.755   7.050   6.639 -99.999 Rosenbush et al. (2009)     
    44 Nysa           2005-08-09 0.9 323.07  -0.96  2.732  1.722   2.15 -99.999 -99.999   7.040 -99.999 -99.999 Rosenbush et al. (2009)     
    44 Nysa           2005-08-11 0.9 322.61  -1.00  2.731  1.719   1.32 -99.999   7.702   6.987   6.579   6.215 Rosenbush et al. (2009)     
    44 Nysa           2005-08-13 0.0 322.35  -1.02  2.730  1.717   0.87 -99.999   7.653   6.940   6.530   6.172 Rosenbush et al. (2009)     
    44 Nysa           2005-08-13 0.9 322.13  -1.04  2.729  1.716   0.54 -99.999   7.590   6.865   6.473   6.113 Rosenbush et al. (2009)     
